0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
benim,-0.6198100000000001,-0.43203,-0.08515299999999999,0.20670999999999998,0.36432,-0.5728,-0.9418200000000001,-0.11008,-0.024184999999999998,0.9456200000000001,-0.1937,-0.3859,0.37982,0.15128,-0.67983,-0.90971,0.55183,0.6389199999999999,-0.27621,0.49885,0.46305,0.21466999999999997,-0.33495,-0.63984,-0.44975,-0.6614899999999999,-0.15988,-0.38435,-0.26116999999999996,0.45573,0.72831,-0.31529,-0.11869,-0.17471,0.73247,-0.5425,-0.011097,0.07960700000000001,-0.27359,0.13584000000000002,-0.68423,-0.37625,-0.087736,0.21834,0.70587,-0.33912,1.0164,-0.14378,0.32229,0.4923,0.35085,-0.27699,-0.61127,-0.48196000000000006,-0.41928000000000004,0.40581999999999996,0.46571999999999997,0.47685,0.35311,-0.28725,-0.29827,-0.68497,0.29886,-0.777,-0.8362200000000001,0.3273,1.1792,-0.24868,-0.51468,-0.74728,0.20840999999999998,-0.05984400000000001,-0.28534,-0.39361999999999997,-0.26495,-0.56712,0.16033,-0.41148,-0.47878000000000004,0.067816,-0.15158,0.39558000000000004,-0.8564,-0.016279,-0.9147299999999999,-0.64859,-0.38098000000000004,-0.47943,-0.22954000000000002,0.27573000000000003,-0.41646000000000005,-0.6349199999999999,-0.34928000000000003,-0.37938,-0.12422000000000001,-0.53356,0.61331,0.12761,0.53237,-0.12592,-0.38577,0.34147,0.028344,-0.18574000000000002,0.68209,0.17945999999999998,-0.19585999999999998,0.15387,-1.4969,-0.45693,-0.015481,-0.19498,0.8831,-0.45511,-0.54309,-0.008538200000000001,1.207,0.64531,0.5727899999999999,-0.48625,0.80027,-0.30634,0.24811,0.27771,0.64372,-0.77074,-0.09605,-0.14381,0.62374,0.66376,-0.8803,0.19357,-0.13219,0.24824000000000002,-0.070161,0.042151999999999995,-0.16699,0.46891000000000005,0.2281,-0.39892,0.9535399999999999,-0.5834600000000001,0.46561,0.38552,0.040982,0.15591,0.13562000000000002,0.14851,-0.035177,-0.12265999999999999,0.13699,0.29522,-1.0983,0.25869000000000003,-0.5566399999999999,-1.1125,-0.8553200000000001,0.10812000000000001,0.32765,-1.2072,-0.8388200000000001,1.2809,0.078216,0.25701,-0.051471,1.2747,-0.31966999999999995,-0.18325999999999998,-0.22541,0.27484000000000003,0.35379,-0.4153,0.028718,0.037098,-0.55156,1.9687,-0.98764,-0.19209,-0.9235700000000001,-0.40898,0.59433,0.057378,0.53279,1.5443,0.66984,-0.5222399999999999,-0.57092,0.62233,0.73898,-1.1536,0.89256,0.42144,0.28652,-0.16831,-0.62578,-0.039043,-0.47042,-0.21386999999999998,0.15984,0.052957000000000004
seseorang,-0.42973,0.65291,0.64462,0.11872,0.16652,0.9139200000000001,-0.037582,-0.39858000000000005,0.046359,-0.0079139,0.8562,-0.1636,-0.033636,-0.27096,-0.29445,-0.09619,-0.56423,-0.5435399999999999,0.53232,0.67486,0.22169,-0.35602,-0.7852100000000001,0.5777399999999999,-0.42794,0.29657,0.08962200000000001,0.17284000000000002,0.36489,0.19282,-0.56112,0.24243,0.23174,-0.028506,1.7759,0.14644000000000001,0.28545,-0.40896,0.09689600000000001,0.7371,-0.42533000000000004,-0.1587,0.31874,0.033612,-0.11016,0.50039,-0.88761,0.0052943999999999995,-0.07402,-0.21948,-0.020495,-0.060534000000000004,-0.60278,0.0021819,-0.25061,0.021304,0.38728,0.2177,-0.20419,0.10584,0.6599,-0.3344,-0.45653999999999995,0.09538200000000001,0.29643,0.14511,-0.061398,-0.15759,-0.64544,0.0344,0.25799,0.61578,-0.00066175,-0.20257,-0.05989,0.98083,-0.5836899999999999,0.33192,-0.10982,-0.56828,-0.88154,0.76046,-0.18309,0.28825,-0.3445,-0.098211,-0.9594799999999999,0.8248,-0.58872,0.48613999999999996,-0.11522,-0.24508000000000002,0.6047100000000001,0.1822,-0.040549,-0.25440999999999997,-0.24774000000000002,-0.83293,-1.2746,-0.20622,0.052341,-0.099484,0.31609,0.026893,0.81285,-0.57462,-0.46096000000000004,-0.42136999999999997,-0.26083,0.21488000000000002,0.061609000000000004,-0.21914,-0.013974,-0.10848,-0.22694,-0.98525,-0.32498,-0.11245999999999999,-0.3325,-2.9730000000000003,-0.35808,-0.39488,-0.18489,-0.3012,-0.24591999999999997,-0.4832,0.021493,-0.7460600000000001,-3.1307,0.27669,0.47042,-0.23560999999999999,0.57065,0.15054,-0.6121800000000001,1.1778,0.054172000000000005,-0.80287,-0.1201,0.43838999999999995,-0.05720700000000001,0.007923699999999999,-0.38097,0.07195599999999999,-0.23949,0.34397,-0.5455,0.16805,0.08427799999999999,0.095636,-0.19178,0.070525,-1.0852,-0.038488,0.059917,-0.49892,0.043958,-0.7076899999999999,0.042098000000000003,0.27264,0.69612,0.015125,-0.72977,0.39026,-0.5333100000000001,-0.78095,-0.24709,-0.22651,-0.11832999999999999,-0.1507,-0.07950399999999999,0.13259,0.2254,-0.7619199999999999,-0.75389,0.31534,-0.11825999999999999,0.34221999999999997,-1.0905,-0.1632,-0.17073,-0.0771,-0.2721,0.1507,0.26816,-0.37061,-1.1259,-0.029663,1.2771,-0.37709000000000004,-0.095748,0.10693,0.55096,0.43009,-0.0603,0.39888,-0.49663,-0.8487399999999999,0.14493,-0.059845
muchos,0.72838,-0.11349000000000001,-0.021484,0.4427,0.2563,0.10274000000000001,-0.9550700000000001,0.28035,-0.61054,-0.18154,0.20853000000000002,0.33046,0.6008600000000001,0.25104,-0.057766,0.34385,0.17862999999999998,0.18425999999999998,0.41903999999999997,0.08211,-0.08444199999999999,-0.49699,0.13729,0.18588,-0.047486,-3.7347,-0.64637,-0.56621,0.010406,-0.99611,-0.35717,0.66371,0.40303,1.4463,0.048454000000000004,0.37945,-0.08232,0.19635,-0.038173,1.0382,0.61023,-0.32919,0.49195,0.0087613,-0.072246,0.19789,0.49255,-0.5482899999999999,-0.37666,-0.17826,-0.011873,-0.09383899999999999,-0.14314000000000002,-0.3106,0.10855999999999999,0.26994,-0.25408000000000003,-0.060053999999999996,0.60943,0.47911000000000004,0.093697,-0.72313,-0.7376,0.47943,0.9966799999999999,0.58628,-0.7641899999999999,0.19645,-0.12004000000000001,0.16612000000000002,-0.10602,-0.3533,0.29155,0.52591,-0.046865,-0.41294,-0.21395,0.033429,-0.12641,-0.57648,0.17446,0.68066,-0.11934000000000002,0.12687,0.5468,0.23915999999999998,-0.64853,0.15445,0.0035085,-0.064283,0.2688,0.05326,0.32699,0.6217699999999999,0.33333,-0.55635,0.17018,-0.24848,0.19028,0.5486300000000001,-0.1193,-0.16960999999999998,-0.16854,0.33416,0.25698000000000004,-0.22566,-0.38545999999999997,0.53141,-0.66991,-0.035976999999999995,0.7520899999999999,0.28684,0.22896999999999998,0.24535,0.016455,-0.012136,0.056025,0.49383,0.077625,0.5171600000000001,-0.35700000000000004,0.087535,0.33039,0.21866,-0.072154,-0.13996,-0.37046,-0.24504,0.73405,-0.6663600000000001,0.5381600000000001,-0.3574,-0.10312,0.06919600000000001,0.52198,0.45879,0.38573,-0.37979,0.49051000000000006,0.29989,0.17840999999999999,-0.24681999999999998,-0.34819,-0.40243,0.28288,-0.60717,0.84204,0.37635,0.35731,-0.56234,-0.25475,-0.34496,-1.5806,-0.1557,-0.064417,-0.22578,0.47553,-0.14694000000000002,0.013609999999999999,0.11700999999999999,0.38655,-0.33925,0.021258000000000003,-0.09085599999999999,0.21497,-0.13423,-0.22945,-0.96167,-0.043459,0.07839600000000001,0.12295999999999999,0.22315,0.11712,0.21269000000000002,-0.17064000000000001,-0.1082,-0.43165,0.057773000000000005,-0.057117999999999995,0.15264,0.52059,-0.26143,-0.34818000000000005,0.56401,-0.5985699999999999,0.037619,-0.20357999999999998,0.54125,-0.15686,0.10619,-0.34273000000000003,-0.5191,-0.0057109,-0.8515,0.44546,0.1356,-0.018711000000000002,0.17157999999999998,0.11404,0.47497
bowl,-0.094054,0.41888000000000003,0.24063,-0.61212,-0.11982999999999999,0.41231,0.27588,-0.31135,0.29358,-0.25339,-0.15012,0.6320100000000001,-0.8351799999999999,0.23663,-0.013585,0.27181,-0.031320999999999995,-0.38258000000000003,-0.24042,0.70506,-0.27759,0.15189,-0.75476,-0.34444,-0.19752999999999998,0.41734,-0.48746000000000006,-0.44558000000000003,0.058727,-0.3527,0.3823,-0.5959300000000001,0.6265,-0.94783,-0.43733999999999995,-0.49382,0.54227,0.035573,-0.69939,-0.19458,0.55072,-0.47016,-0.028286000000000002,-0.03252,0.38946,0.87702,0.12567,-0.37615,0.36286999999999997,0.25429,-0.21172,-0.07714800000000001,0.27293,1.2884,-0.45116000000000006,0.37829,0.1285,0.14655,0.028506999999999998,-0.031452999999999995,0.3471,-0.63865,0.078197,0.36216,0.36203,-0.21948,0.36514,-0.054363,0.26481,-0.45193,0.21241999999999997,-0.3938,-0.51157,0.14485,-0.59143,-0.35026999999999997,1.0825,0.40560999999999997,-0.010458,0.30251,1.4088,0.28015,0.16721,0.59499,0.18571,0.81847,-0.5045,-0.22778,0.038826,-0.042437,-0.07517599999999999,-0.67197,-0.60816,-0.36663,-0.017952000000000003,0.56348,-0.54488,0.32706999999999997,-0.48976000000000003,0.28528000000000003,-0.14887999999999998,0.48736,0.18141,0.19304000000000002,-0.08526900000000001,-0.23498000000000002,-0.068877,-0.11539,-0.43667,-0.22518000000000002,0.42183999999999994,0.30641,-0.012998,-0.05443200000000001,-0.12922999999999998,-0.027770999999999997,0.057885,-0.12047000000000001,-0.050927,0.31728,-0.66994,-0.068812,-0.22393000000000002,-0.47172,-0.42754,0.036825,-0.26183,0.60163,0.75312,0.033825,0.48963999999999996,-0.22285,-0.0044166000000000006,0.17242000000000002,-0.48876000000000003,0.42475,-0.068175,-0.055557,-0.27005999999999997,0.51575,-0.45371000000000006,0.83357,0.075312,-0.6795100000000001,-0.16125,-0.43404,0.60188,-0.35145,-0.33398,-0.44553000000000004,-0.17908,0.73072,-3.7768,0.34796,0.6041300000000001,-0.19824,-0.31396999999999997,-0.011182,0.79678,0.059863,-1.2454,-0.089619,-0.14956,0.35451,-0.18873,1.1803,0.33819,0.0068855,0.72502,-0.5179600000000001,1.0771,0.059151,0.40968000000000004,0.14052,0.044724,-0.8236600000000001,-0.23625,0.033004,0.49722,0.22099000000000002,-0.7205199999999999,0.21908000000000002,-0.22913000000000003,0.65032,-0.13407,0.32318,0.46923000000000004,0.38128,-0.26408000000000004,0.06076,-0.67906,0.65722,-0.022883,0.26368,-0.028151999999999996,0.16099000000000002,0.10254,-0.43333999999999995,0.30853,0.22468000000000002
kick,-0.27595,-0.1926,0.4544,-0.65761,0.1471,0.045203,0.68528,-0.77753,0.33481,-0.0026595,0.38563000000000003,0.028518,-0.58314,0.035970999999999996,0.09839500000000001,-0.62093,-0.24376,0.065845,-0.2478,-0.046074000000000004,-0.014903999999999999,0.1438,0.096074,0.38364000000000004,-0.082381,0.90681,0.37451999999999996,-0.28492,-0.015856,0.0010194,-0.1202,-0.061412,-0.29086999999999996,0.42673,0.55945,0.063439,-0.11655,0.10925,-0.075883,-0.1321,0.40368000000000004,-0.080563,0.095323,-0.42983999999999994,0.033879,-0.013102,0.53592,0.76855,0.78943,0.24375,0.24266,-0.40793,0.082362,-0.48983000000000004,0.26154,-0.67848,0.13015,0.16689,0.31263,0.36938000000000004,0.8036300000000001,0.20198,-0.13402999999999998,0.53806,-0.56788,-0.007688800000000001,-0.17014,0.10899,0.3081,-0.033233,-0.44473,-0.0021987,-0.22261999999999998,0.185,0.17409000000000002,0.049434,0.13924,-0.13853,0.047080000000000004,-0.10212,0.55998,-0.5452,0.11757000000000001,-0.50261,-0.13773,0.12654,-0.051503999999999994,-0.29409,-0.18174,0.43317,-0.31217,-0.12997999999999998,-0.7772100000000001,0.17936,-0.43401999999999996,0.89133,0.1834,0.020293000000000002,0.10142999999999999,-0.33432,-0.37223,-0.30446999999999996,0.042270999999999996,-0.52048,-0.22205999999999998,-0.65974,0.41668999999999995,-0.0046659,-0.012528000000000001,0.37938,0.29078000000000004,-0.22480999999999998,0.43204,0.5784,0.22219,-0.067874,-0.22141,-0.47593,0.38211999999999996,-0.25281,-0.287,0.007290100000000001,-0.30651,-0.043134,-0.083346,0.31995999999999997,0.26124,0.19393,-0.28176,0.47851000000000005,0.24475999999999998,-0.33161,0.07267699999999999,-0.26918000000000003,-0.16252,0.10215,-0.21131,-0.72434,0.33381,0.25511,-0.49813,-0.15913,-0.33296,0.33098,0.4284,0.02487,0.90669,-0.49058,0.15142,0.8504799999999999,-0.2015,-0.10602,-3.8115,-0.158,-0.34681,-0.34451,-0.46836000000000005,0.41722,0.30944,0.30856999999999996,-0.35803,-0.49988999999999995,0.54982,0.069983,-0.037452,0.10932,0.17785,0.068649,-0.15197,-0.52725,-0.062613,0.3744,-0.06275,-0.032444,-0.1731,-0.0074213000000000005,0.20561999999999997,-0.16725,-0.11089,0.28162,0.22688000000000003,0.82084,-0.11972999999999999,-0.24575999999999998,-0.034933,0.14481,0.28697,-0.23544,-0.38714,-0.70034,-0.54856,0.36614,-0.14695,-0.033489,0.16626,-0.23931,0.3392,-0.10904000000000001,-0.10840999999999999,0.51141
health,-0.25924,-0.6986399999999999,-0.27119,-0.045076,0.13183,-0.41338,0.24447,-0.16651,-0.009263500000000001,-0.24309,0.35278000000000004,-0.54835,-0.9494600000000001,0.15054,0.82021,0.44476000000000004,-0.27447,-0.30362,-0.0308,-0.25823,0.5312399999999999,0.15741,-0.27953,0.8612799999999999,-0.19349,1.6045,-0.40926,0.30724,-0.29108,0.051067,0.2594,-0.77299,0.14554,0.30368,0.23688,-0.015274000000000001,-0.1488,0.6392399999999999,0.48406000000000005,-0.11667999999999999,0.020935,-0.6622100000000001,0.2289,0.036163,0.26683,0.35222,0.14377,0.36494,0.25611999999999996,-0.42418999999999996,0.34056,-0.22774,0.31469,0.020519,-0.080126,0.58515,-0.44606,0.12037,0.11274,0.17694000000000001,0.11542000000000001,-0.023246,-0.62169,0.41751000000000005,0.45641000000000004,0.18309,0.43203,-0.37419,0.27764,0.16842000000000001,0.094151,0.59117,0.74354,-0.18244000000000002,0.51527,0.20290999999999998,-0.44036000000000003,-0.30396999999999996,-0.10753,-0.2432,0.3527,0.9102600000000001,1.1065,-0.69644,-0.6051300000000001,0.27476999999999996,0.039846,0.6026100000000001,0.51445,0.5058,-0.12819,-0.24283000000000002,0.8033399999999999,-0.04575,-0.31094,-0.33335,-0.13826,0.060372,-0.15012999999999999,-0.07724099999999999,0.16,0.030272000000000004,0.26329,0.006492399999999999,0.6792100000000001,-0.65556,-0.49622,0.10942,0.07450599999999999,-0.61442,0.34565999999999997,0.33373,-0.56563,0.48982,0.11079000000000001,0.38745,-0.089415,-0.29994,-0.21131999999999998,0.94427,-0.0055257,0.4664,0.19949,0.067558,-0.22830999999999999,-0.76564,-0.39232,0.22108000000000003,0.013373,-0.15805,0.015609999999999999,-0.10935,0.06465499999999999,-0.26245999999999997,-0.31540999999999997,-1.8917,-1.0099,-0.5655600000000001,0.16994,0.16146,0.25415,-0.2705,-0.37098000000000003,-0.21896999999999997,0.35996999999999996,-0.6788,-0.79989,-0.5008699999999999,-0.068071,0.16005999999999998,0.60226,0.18671,-3.667,0.3731,0.020829,0.26807,0.44905,-0.38683,0.18379,0.48393,-0.3961,0.84926,0.26707,-0.04749,-0.41608,0.70522,-0.48277,0.018479,0.64641,-0.16869,0.51925,0.31834,0.875,-0.10388,-0.21663000000000002,-0.060753999999999996,0.051147000000000005,-0.01759,0.44641000000000003,-0.8500200000000001,-0.1049,-0.099078,0.18438,-0.33729000000000003,0.31701999999999997,0.24709,0.02895,0.078713,0.68528,0.65392,0.036736000000000005,0.10932,0.5585399999999999,-0.2321,-0.015280000000000002,0.14209000000000002,0.30928,-0.45687,-0.31867,0.32345999999999997
falling,-0.5733,-0.5108,0.29355,-0.81286,0.066842,0.52482,0.49596,-0.49772,-0.39814,-0.73801,0.04869,-0.66261,-0.93658,-0.27592,-0.59363,-0.9413100000000001,0.13544,0.22946,0.5444,0.75084,-0.090954,0.19008,0.28916,0.12343,1.0114,1.2793,0.095329,0.24843,0.084381,0.2309,0.10870999999999999,0.47353,-0.1345,-0.070312,0.49601999999999996,-0.6331399999999999,-0.95821,-0.33052,0.43996,0.75347,0.30768,-0.32047,0.37623,-0.3203,-0.38687,-0.056699,0.6956100000000001,0.0082301,-0.14489000000000002,0.5585,0.33655999999999997,-0.20999,0.13339,0.24439,0.26798,-0.083498,0.069406,0.27558,-0.017766,-0.11850999999999999,-0.11084000000000001,0.54218,-0.16167,-0.59472,0.27313000000000004,0.57172,0.6684899999999999,-0.1788,-0.8505799999999999,0.11263,-0.11027999999999999,0.6483,-0.09778400000000001,-0.38040999999999997,0.10575,-0.28644000000000003,-0.49683,-0.43967,-0.52659,0.29445,0.24674000000000001,-0.25154,-0.90986,-0.064414,0.31516,-0.28949,0.29072,0.79081,0.45036000000000004,0.34714,-0.6272399999999999,0.055337,0.56385,0.12679,-0.40278,0.039372000000000004,0.18527000000000002,-0.15775999999999998,-0.70501,0.07214,0.051122,0.06224,0.3114,0.22796999999999998,-0.35025,0.095579,-0.23638,0.024175,0.025611000000000002,-0.37325,-0.14286,0.49753000000000003,0.32414,-0.23156,-0.71748,-0.49372,0.2057,0.092056,0.15818,-0.5106,-0.39616999999999997,-0.057488,-0.26306999999999997,-0.14324,0.019466,0.28559,0.46218000000000004,-0.56393,0.7016399999999999,-0.44548999999999994,0.13029000000000002,0.25065,-0.40758,0.54279,-0.40075,0.14422000000000001,0.7882899999999999,-0.6813899999999999,-0.18227000000000002,-0.79664,-0.22691,0.48175,0.051822,-0.39049,-0.8680200000000001,0.02423,-0.18622,-0.28499,0.1442,0.096542,0.053951,0.12905999999999998,-3.7728,0.20875,-0.14991,-0.0054466,0.2892,-0.29596999999999996,0.20235999999999998,-0.48433999999999994,0.6854,-0.62492,0.19157000000000002,0.41807,0.2096,-0.50616,0.43167,0.43243000000000004,0.31732,0.033613,-0.6352899999999999,0.5908899999999999,-0.36574,-0.44866000000000006,0.24474,0.5005,0.16122,0.27947,-0.35224,0.56689,0.52415,0.41862,0.42286999999999997,-0.051689,-0.06690399999999999,0.080762,0.3222,0.40908,0.35489,0.013032,0.82462,-0.6713600000000001,0.13584000000000002,0.38423,-0.031506,0.27235,0.057072000000000005,-0.21373000000000003,-0.22501,-0.03835
cumple,-0.60649,-0.17668,-0.021156,0.46831999999999996,0.64264,-0.27586,-0.30894,0.40864,-0.16572,-0.13982,-0.78397,0.8474200000000001,0.9242299999999999,0.37178,0.29246,0.56339,-0.060899,0.23253000000000001,0.13660999999999998,-0.62049,0.74335,0.22691999999999998,0.54993,-0.2138,0.50931,-3.6191,0.19742,-0.79838,0.10282000000000001,-0.14506,0.12367,0.65561,0.25718,-0.12261,-0.24552,-0.18802,0.35568,0.8880600000000001,-0.70516,0.24722,0.058633000000000005,0.46476000000000006,0.23703000000000002,0.32077,-1.0931,0.16659000000000002,0.72242,-0.36363,-0.06155599999999999,0.0044088,0.29391,-0.38806999999999997,0.27908,-0.54232,0.6403800000000001,0.29253,0.60709,-0.10522999999999999,-0.32321,-0.21219000000000002,-0.63717,-0.25724,-0.19844,0.13434000000000001,1.0555,0.40455,-0.6460899999999999,0.43035,-0.8271700000000001,-0.34585,0.2306,-0.49476000000000003,0.26227,0.27179000000000003,0.041533999999999995,-0.31305,-0.5118699999999999,0.16891,-0.10102,0.023766,0.75333,0.7319899999999999,0.027923000000000003,0.7325699999999999,-0.098996,0.25554,0.044866,-0.40888,-0.29262,0.2033,0.15207,-0.095136,0.36935999999999997,0.30609000000000003,0.73177,0.18983,0.24903000000000003,0.13895,-0.18039000000000002,-0.44864,-0.8339200000000001,-0.15037,-0.10300000000000001,0.28659,0.40131,0.082741,-0.70594,0.45913000000000004,-0.69094,0.33747,-0.061666,0.06788999999999999,0.41616000000000003,0.63142,-0.024659999999999998,-0.058552,-0.5059,-0.18600999999999998,-0.12365,-0.0063003,0.43081,0.24003000000000002,-0.02106,-0.16802999999999998,0.72907,-0.5966,-0.37961,-0.12555999999999998,0.01775,0.7651899999999999,0.48193,0.47091000000000005,0.6864,0.13234,0.63656,0.011831,-0.79667,-0.03009,0.36958,0.41257,-0.42668999999999996,-0.38008000000000003,0.35272,0.50942,-0.11429,-0.4411,0.147,-0.48148,-0.48883999999999994,-0.18270999999999998,-0.072745,0.076751,-1.8192,0.28292,-0.10325,0.26734,-0.24986999999999998,-0.044009,0.22136999999999998,-0.68534,0.42844,-0.39878,0.49741,0.4847,-0.52509,-0.0148,0.9113,-0.3846,0.67675,0.15392999999999998,-0.14951,0.83644,0.7457699999999999,0.85777,-0.32225,-0.041943,-0.36209,-0.27185,0.67182,-0.11135,-0.077704,-0.42841999999999997,-0.097902,0.002466,-0.36701,-0.49391,0.32404,-0.014966,-0.45028999999999997,-0.38474,0.05670700000000001,0.1268,0.12708,-0.58175,0.15220999999999998,-0.091698,0.84977,-0.98308,0.42313,-0.051904
mulai,-0.45478,-0.095488,-0.14735,0.26747,-0.6487,-0.010383,-0.0048617,-0.067429,0.14363,-0.43723,0.13618,0.6433,-0.21566,0.34686999999999996,-0.010294,-0.06501599999999999,-0.32661,0.22578,0.13333,-0.28578000000000003,-0.8922899999999999,-0.5199,-0.25018,-0.21100000000000002,0.16687000000000002,-0.48323,-0.28784,-0.43656999999999996,0.10497999999999999,0.33737,-0.207,0.033384,0.096084,0.17957,1.0596,-0.33701,-0.33866,-0.081485,0.22844,0.34208,-1.3205,0.51341,0.51153,-0.086457,0.5577300000000001,0.30507,-1.3598,0.13038,-0.38275,0.07066,0.4879,-0.2167,-0.17732,-0.49849,-0.10488,0.12199000000000002,-0.092817,-0.58749,0.8958799999999999,0.15061,0.05217,0.61963,0.079075,-0.43273,-0.5129100000000001,0.77464,0.17853,-0.35455,0.1162,0.345,-0.29093,0.53906,-0.10492,0.32205,-0.39709,-0.00012635,0.43605,-0.3541,-0.2239,0.075526,0.29016,-0.25389,-0.0034547,0.6905600000000001,-0.8811,0.057985,-0.113,-0.036818000000000004,0.42743000000000003,-0.13614,-0.18774000000000002,-0.54837,-0.2483,0.41643,-0.25585,-0.041617,0.36623,-0.20342000000000002,-0.36944,-0.1355,0.10347,-0.30364,0.040553,-0.73423,-0.065718,-0.79288,-0.007800199999999999,0.77665,0.7641899999999999,0.6913,-0.5897100000000001,-0.05396,-0.090447,0.33178,0.62008,0.21749000000000002,0.089153,0.9215200000000001,0.44233999999999996,-1.9672,-0.16802999999999998,0.40169,0.13385,0.14519,0.18628,-0.062601,0.33455,-0.59624,-2.7584,0.08338999999999999,0.07846399999999999,-0.45047,-0.34060999999999997,-0.68189,-0.004185899999999999,-0.23315999999999998,-0.63367,-0.37565,-0.35541,0.2396,-0.55724,-0.41507,-0.2727,0.71027,0.53199,0.1645,-0.42673,-0.39558000000000004,-0.050258,0.30569,-0.4303,-0.1699,-1.6917,-0.62738,-0.096403,-0.12217,-0.63785,-0.20506999999999997,0.20277,0.095692,-0.44506,0.098981,0.38499,-0.37431,-0.48047,0.24245,0.29134,-0.13702999999999999,0.22701999999999997,0.47745,-0.094972,-0.14003,-0.092593,-0.36216,-0.88744,0.50941,-0.1408,0.37835,-0.47902,-0.077477,0.2292,0.084362,-0.057725,0.05595,-0.6948300000000001,-0.65161,0.9063700000000001,-0.2368,0.37572,0.51959,-0.5059899999999999,0.24508000000000002,-0.13627,0.24595,-0.79047,0.017321,-0.68442,0.072537,-0.15858,0.3842
amazon,-0.38537,-0.22018000000000001,-0.045992,0.072923,-0.022268,0.019348,0.50373,-0.014903,0.37418,0.12908,-0.27286,0.7427,-0.42808,-0.21381,-0.63193,-0.10577,-0.25849,1.0177,0.021931,-0.19884000000000002,0.44021000000000005,-1.031,0.65267,0.018724,0.41796000000000005,0.006650399999999999,0.43393000000000004,0.10830999999999999,0.26939,0.004089199999999999,0.28959,-0.11746,-0.31081,-0.29289,0.30041,0.080331,0.47528000000000004,-0.8443200000000001,0.16213,-0.15496,0.001279,0.53756,-0.5845,-0.17731,0.039153,0.22179000000000001,-0.33264,-0.46108000000000005,-0.020194999999999998,0.18197,-0.42239,-0.59854,-2.06,0.262,0.64754,-0.28636,0.6775899999999999,-0.65567,0.048076,0.5503399999999999,-0.40928000000000003,-0.5502199999999999,-0.10328,0.39566999999999997,-0.69957,0.44778,0.43361000000000005,0.052904999999999994,0.25936,-0.43113,-0.27993,0.22141999999999998,-0.12909,-0.33176,0.31501999999999997,0.07470800000000001,-0.10834,-0.074934,0.20494,-0.81392,0.84465,0.054582000000000006,1.1405,-0.16172999999999998,0.15292999999999998,0.28676,0.055866,0.31776,0.023053999999999998,0.068165,-0.56566,-0.4338,0.50884,-0.14442,0.10224,-0.048449,-0.42452,-0.99251,-0.40155,0.45946000000000004,0.7459600000000001,1.1012,-0.0060912,-0.014099,-0.12277,0.22536,-0.17874,0.11102000000000001,1.1888,-0.57104,0.017034999999999998,0.80734,-0.5079600000000001,0.048908999999999994,0.9877799999999999,0.056802,0.43501000000000006,-0.28024,-0.066773,1.05,0.29796,0.8940899999999999,-0.089647,0.13827,-0.4707,-0.9998600000000001,0.47466,0.54219,0.32588,-0.35038,-1.1774,0.48628999999999994,-0.94791,0.082925,0.70703,-0.7644,-0.36423,0.13228,0.15122,0.07455099999999999,-0.031447,0.019787,-0.00084228,0.025887999999999998,0.25073,-0.040185000000000005,-0.1892,0.28606,-0.57262,0.6846300000000001,-0.3406,0.04615,-2.9117,-0.29058,0.69508,0.064324,-0.11815999999999999,-0.7115100000000001,0.15186,-0.2491,-0.41318999999999995,0.065496,0.08866,-0.52476,0.79269,-0.26406,0.093332,0.031006,0.24936999999999998,0.54935,-0.35361,0.36489,0.16507,0.49035,0.024062,0.19505999999999998,-0.71031,0.47146000000000005,0.019893,-0.5191899999999999,-0.31767,-0.11039000000000002,-0.27807,-0.32669000000000004,0.052802999999999996,0.5568,0.065462,0.071114,-0.35357,0.66933,0.30235,-0.21778000000000003,0.2479,-0.044407999999999996,0.55276,0.56806,-0.36211,-0.084506,0.35798,0.28171
