Symbol,Date,Bid,Ask
USDCHF,20160104 16:22:01.537,1.0056100000000001,1.00569
USDCHF,20160104 16:22:01.541,1.0056,1.00569
USDCHF,20160104 16:22:01.559,1.00563,1.0057200000000002
USDCHF,20160104 16:22:01.585,1.0056399999999999,1.0057200000000002
USDCHF,20160104 16:22:01.721,1.00563,1.0057200000000002
USDCHF,20160104 16:22:01.726,1.0056399999999999,1.0057200000000002
USDCHF,20160104 16:22:01.762,1.0056399999999999,1.0057399999999999
USDCHF,20160104 16:22:01.860,1.00565,1.0057399999999999
USDCHF,20160104 16:22:01.865,1.00565,1.00575
USDCHF,20160104 16:22:01.882,1.00567,1.00575
USDCHF,20160104 16:22:02.126,1.00567,1.00578
USDCHF,20160104 16:22:02.259,1.0057,1.00578
USDCHF,20160104 16:22:04.108,1.00568,1.00578
USDCHF,20160104 16:22:04.184,1.00567,1.00578
USDCHF,20160104 16:22:04.222,1.00567,1.00575
USDCHF,20160104 16:22:04.311,1.0056399999999999,1.00575
USDCHF,20160104 16:22:04.338,1.0056399999999999,1.0057399999999999
USDCHF,20160104 16:22:04.948,1.0056399999999999,1.0057200000000002
USDCHF,20160104 16:22:04.957,1.0056100000000001,1.0057200000000002
USDCHF,20160104 16:22:05.018,1.0056100000000001,1.00571
USDCHF,20160104 16:22:05.139,1.0056,1.00571
USDCHF,20160104 16:22:05.438,1.0056100000000001,1.00571
USDCHF,20160104 16:22:05.457,1.0056,1.00571
USDCHF,20160104 16:22:05.693,1.0056100000000001,1.00571
USDCHF,20160104 16:22:13.475,1.0056100000000001,1.0057399999999999
USDCHF,20160104 16:22:13.679,1.00563,1.0057399999999999
USDCHF,20160104 16:22:13.842,1.0056399999999999,1.0057399999999999
USDCHF,20160104 16:22:13.853,1.00565,1.0057399999999999
USDCHF,20160104 16:22:13.879,1.00567,1.0057399999999999
USDCHF,20160104 16:22:13.920,1.00565,1.0057399999999999
USDCHF,20160104 16:22:13.968,1.00565,1.00575
USDCHF,20160104 16:22:14.000,1.00567,1.00575
USDCHF,20160104 16:22:14.052,1.00565,1.00575
USDCHF,20160104 16:22:14.062,1.00568,1.00575
USDCHF,20160104 16:22:14.074,1.0057,1.00575
USDCHF,20160104 16:22:14.154,1.0057,1.00581
USDCHF,20160104 16:22:14.250,1.0057,1.00579
USDCHF,20160104 16:22:14.393,1.0057,1.00581
USDCHF,20160104 16:22:14.625,1.00568,1.00581
USDCHF,20160104 16:22:14.634,1.00568,1.00578
USDCHF,20160104 16:22:15.088,1.00565,1.0057399999999999
USDCHF,20160104 16:22:15.117,1.0056399999999999,1.0057399999999999
USDCHF,20160104 16:22:15.151,1.0056399999999999,1.0057200000000002
USDCHF,20160104 16:22:15.649,1.0056399999999999,1.00571
USDCHF,20160104 16:22:15.676,1.00563,1.00571
USDCHF,20160104 16:22:16.436,1.0056399999999999,1.00571
USDCHF,20160104 16:22:16.451,1.0056399999999999,1.0057399999999999
USDCHF,20160104 16:22:16.525,1.00568,1.0057399999999999
USDCHF,20160104 16:22:16.629,1.00567,1.0057399999999999
USDCHF,20160104 16:22:16.646,1.0056399999999999,1.0057399999999999
USDCHF,20160104 16:22:16.756,1.00563,1.0057399999999999
USDCHF,20160104 16:22:16.799,1.0056399999999999,1.0057399999999999
USDCHF,20160104 16:22:17.424,1.00563,1.0057399999999999
USDCHF,20160104 16:22:17.442,1.00563,1.0057200000000002
USDCHF,20160104 16:22:17.463,1.0056100000000001,1.0057200000000002
USDCHF,20160104 16:22:17.482,1.0056100000000001,1.00571
USDCHF,20160104 16:22:17.584,1.0056100000000001,1.00569
USDCHF,20160104 16:22:17.722,1.0056100000000001,1.00571
USDCHF,20160104 16:22:17.743,1.0056100000000001,1.0057200000000002
