Symbol,Date,Bid,Ask
AUDJPY,20160104 16:41:22.904,85.561,85.571
AUDJPY,20160104 16:41:22.958,85.561,85.57
AUDJPY,20160104 16:41:22.981,85.561,85.573
AUDJPY,20160104 16:41:23.016,85.561,85.571
AUDJPY,20160104 16:41:23.083,85.561,85.57
AUDJPY,20160104 16:41:23.112,85.561,85.573
AUDJPY,20160104 16:41:23.145,85.56299999999999,85.573
AUDJPY,20160104 16:41:23.158,85.56299999999999,85.57
AUDJPY,20160104 16:41:23.254,85.56299999999999,85.573
AUDJPY,20160104 16:41:23.262,85.561,85.573
AUDJPY,20160104 16:41:23.364,85.561,85.57
AUDJPY,20160104 16:41:23.453,85.564,85.574
AUDJPY,20160104 16:41:23.517,85.561,85.571
AUDJPY,20160104 16:41:23.673,85.56299999999999,85.571
AUDJPY,20160104 16:41:23.703,85.56299999999999,85.574
AUDJPY,20160104 16:41:23.739,85.56299999999999,85.573
AUDJPY,20160104 16:41:23.754,85.56299999999999,85.574
AUDJPY,20160104 16:41:24.067,85.56700000000001,85.57600000000001
AUDJPY,20160104 16:41:24.156,85.564,85.57700000000001
AUDJPY,20160104 16:41:24.685,85.56299999999999,85.57700000000001
AUDJPY,20160104 16:41:24.696,85.56299999999999,85.57600000000001
AUDJPY,20160104 16:41:25.033,85.566,85.57700000000001
AUDJPY,20160104 16:41:25.185,85.566,85.579
AUDJPY,20160104 16:41:25.310,85.566,85.57700000000001
AUDJPY,20160104 16:41:26.956,85.566,85.57600000000001
AUDJPY,20160104 16:41:30.529,85.566,85.579
AUDJPY,20160104 16:41:30.548,85.56700000000001,85.579
AUDJPY,20160104 16:41:31.282,85.56700000000001,85.57700000000001
AUDJPY,20160104 16:41:31.307,85.566,85.57700000000001
AUDJPY,20160104 16:41:31.969,85.564,85.57700000000001
AUDJPY,20160104 16:41:32.003,85.564,85.57600000000001
AUDJPY,20160104 16:41:32.070,85.564,85.57700000000001
AUDJPY,20160104 16:41:32.115,85.564,85.57600000000001
AUDJPY,20160104 16:41:32.331,85.564,85.57700000000001
AUDJPY,20160104 16:41:32.522,85.56299999999999,85.57700000000001
AUDJPY,20160104 16:41:32.661,85.56299999999999,85.57600000000001
AUDJPY,20160104 16:41:33.165,85.564,85.57600000000001
AUDJPY,20160104 16:41:33.382,85.566,85.57600000000001
AUDJPY,20160104 16:41:33.786,85.564,85.57600000000001
AUDJPY,20160104 16:41:34.260,85.56299999999999,85.57600000000001
AUDJPY,20160104 16:41:34.841,85.564,85.57600000000001
AUDJPY,20160104 16:41:36.131,85.566,85.57600000000001
AUDJPY,20160104 16:41:37.362,85.56700000000001,85.57600000000001
AUDJPY,20160104 16:41:37.375,85.569,85.57600000000001
AUDJPY,20160104 16:41:37.611,85.569,85.57700000000001
