Symbol,Date,Bid,Ask
GBPUSD,20160104 19:49:34.267,1.4712399999999999,1.47129
GBPUSD,20160104 19:49:34.446,1.4712399999999999,1.4713100000000001
GBPUSD,20160104 19:49:34.533,1.4712399999999999,1.47128
GBPUSD,20160104 19:49:34.541,1.4712399999999999,1.4713100000000001
GBPUSD,20160104 19:49:34.650,1.4712399999999999,1.47128
GBPUSD,20160104 19:49:35.204,1.47126,1.47128
GBPUSD,20160104 19:49:35.320,1.47126,1.4713100000000001
GBPUSD,20160104 19:49:35.348,1.4712399999999999,1.4713100000000001
GBPUSD,20160104 19:49:35.413,1.4712399999999999,1.47129
GBPUSD,20160104 19:49:36.125,1.4712399999999999,1.4713100000000001
GBPUSD,20160104 19:49:36.242,1.4712399999999999,1.47129
GBPUSD,20160104 19:49:37.354,1.47126,1.47129
GBPUSD,20160104 19:49:37.458,1.47127,1.47129
GBPUSD,20160104 19:49:39.232,1.47127,1.4713100000000001
GBPUSD,20160104 19:49:39.482,1.47127,1.47129
GBPUSD,20160104 19:49:39.532,1.47127,1.4713100000000001
GBPUSD,20160104 19:49:41.476,1.47127,1.47129
GBPUSD,20160104 19:49:43.319,1.47126,1.47129
GBPUSD,20160104 19:49:43.461,1.47127,1.4713100000000001
GBPUSD,20160104 19:49:43.624,1.47126,1.4713100000000001
GBPUSD,20160104 19:49:43.649,1.47126,1.47128
GBPUSD,20160104 19:49:44.067,1.47126,1.4713100000000001
GBPUSD,20160104 19:49:44.171,1.47126,1.47128
GBPUSD,20160104 19:49:44.479,1.47127,1.4713100000000001
GBPUSD,20160104 19:49:44.637,1.47127,1.47129
GBPUSD,20160104 19:49:45.177,1.47127,1.4713100000000001
GBPUSD,20160104 19:49:48.062,1.4712399999999999,1.4713100000000001
GBPUSD,20160104 19:49:48.077,1.4712399999999999,1.47129
GBPUSD,20160104 19:49:48.131,1.4712399999999999,1.4713100000000001
GBPUSD,20160104 19:49:48.143,1.47123,1.47128
GBPUSD,20160104 19:49:48.157,1.4712100000000001,1.47128
GBPUSD,20160104 19:49:48.165,1.4712,1.47128
GBPUSD,20160104 19:49:48.182,1.47118,1.47128
GBPUSD,20160104 19:49:48.205,1.47118,1.47127
GBPUSD,20160104 19:49:48.222,1.47118,1.47125
