Symbol,Date,Bid,Ask
USDJPY,20160104 18:21:08.424,119.43299999999999,119.436
USDJPY,20160104 18:21:08.446,119.43299999999999,119.43700000000001
USDJPY,20160104 18:21:08.828,119.43299999999999,119.439
USDJPY,20160104 18:21:10.318,119.43299999999999,119.43700000000001
USDJPY,20160104 18:21:13.220,119.43299999999999,119.439
USDJPY,20160104 18:21:15.025,119.43299999999999,119.43700000000001
USDJPY,20160104 18:21:15.363,119.43299999999999,119.439
USDJPY,20160104 18:21:16.964,119.435,119.439
USDJPY,20160104 18:21:18.869,119.435,119.43700000000001
USDJPY,20160104 18:21:18.882,119.43299999999999,119.43700000000001
USDJPY,20160104 18:21:19.103,119.43299999999999,119.436
USDJPY,20160104 18:21:19.759,119.432,119.436
USDJPY,20160104 18:21:19.842,119.43,119.434
USDJPY,20160104 18:21:19.870,119.429,119.434
USDJPY,20160104 18:21:19.919,119.427,119.434
USDJPY,20160104 18:21:19.953,119.427,119.43299999999999
USDJPY,20160104 18:21:24.451,119.432,119.434
USDJPY,20160104 18:21:24.463,119.43299999999999,119.434
USDJPY,20160104 18:21:24.480,119.43299999999999,119.43700000000001
USDJPY,20160104 18:21:24.719,119.43299999999999,119.439
USDJPY,20160104 18:21:24.824,119.43299999999999,119.43700000000001
USDJPY,20160104 18:21:24.931,119.43299999999999,119.439
USDJPY,20160104 18:21:25.081,119.43299999999999,119.43700000000001
USDJPY,20160104 18:21:26.171,119.432,119.43700000000001
USDJPY,20160104 18:21:26.185,119.432,119.436
USDJPY,20160104 18:21:26.194,119.43,119.436
USDJPY,20160104 18:21:26.222,119.43,119.434
USDJPY,20160104 18:21:26.242,119.429,119.434
USDJPY,20160104 18:21:26.300,119.427,119.434
USDJPY,20160104 18:21:26.337,119.427,119.43299999999999
USDJPY,20160104 18:21:26.795,119.427,119.431
USDJPY,20160104 18:21:26.897,119.427,119.43299999999999
USDJPY,20160104 18:21:28.878,119.427,119.431
USDJPY,20160104 18:21:29.671,119.426,119.431
USDJPY,20160104 18:21:29.735,119.426,119.43
USDJPY,20160104 18:21:29.847,119.426,119.431
USDJPY,20160104 18:21:30.335,119.427,119.431
USDJPY,20160104 18:21:32.529,119.426,119.431
USDJPY,20160104 18:21:33.797,119.426,119.43
USDJPY,20160104 18:21:33.861,119.426,119.428
USDJPY,20160104 18:21:33.872,119.42399999999999,119.428
USDJPY,20160104 18:21:33.927,119.42299999999999,119.428
USDJPY,20160104 18:21:33.934,119.421,119.42399999999999
USDJPY,20160104 18:21:33.958,119.42,119.42399999999999
USDJPY,20160104 18:21:36.548,119.421,119.42399999999999
USDJPY,20160104 18:21:36.944,119.42,119.42399999999999
USDJPY,20160104 18:21:36.953,119.42,119.425
USDJPY,20160104 18:21:37.000,119.42,119.42399999999999
USDJPY,20160104 18:21:37.438,119.421,119.42399999999999
USDJPY,20160104 18:21:38.673,119.42,119.42399999999999
USDJPY,20160104 18:21:47.469,119.42,119.425
USDJPY,20160104 18:21:47.822,119.42,119.42399999999999
USDJPY,20160104 18:21:50.955,119.41799999999999,119.42399999999999
USDJPY,20160104 18:21:51.017,119.41799999999999,119.42200000000001
USDJPY,20160104 18:21:51.966,119.41799999999999,119.42399999999999
USDJPY,20160104 18:21:52.120,119.42,119.42399999999999
USDJPY,20160104 18:21:52.317,119.41799999999999,119.42399999999999
USDJPY,20160104 18:21:55.305,119.41799999999999,119.42200000000001
USDJPY,20160104 18:21:57.671,119.41799999999999,119.42399999999999
USDJPY,20160104 18:21:58.621,119.41799999999999,119.421
